<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
USDRUB;60;20180311;220000;56.6370000;56.9300000;56.6113000;56.7400000;30
USDRUB;60;20180311;230000;56.7400000;56.7400000;56.6861000;56.6861000;12
USDRUB;60;20180312;000000;56.6861000;56.7982000;56.6861000;56.7982000;18
USDRUB;60;20180312;010000;56.7956000;56.9945000;56.6878000;56.6878000;71
USDRUB;60;20180312;020000;56.7053000;56.9165000;56.5866000;56.6890000;70
USDRUB;60;20180312;030000;56.6908000;56.6981000;56.6723000;56.6723000;89
USDRUB;60;20180312;040000;56.6723000;56.7505000;56.6631000;56.7469000;1054
USDRUB;60;20180312;050000;56.7490000;56.7771000;56.7143000;56.7473000;765
USDRUB;60;20180312;060000;56.7601000;56.7679000;56.6519000;56.7453000;1419
USDRUB;60;20180312;070000;56.7636000;56.7945000;56.7180000;56.7699000;4090
USDRUB;60;20180312;080000;56.7773000;56.7912000;56.7130000;56.7470000;1367
USDRUB;60;20180312;090000;56.7675000;56.7916000;56.6980000;56.7702000;1446
USDRUB;60;20180312;100000;56.7861000;56.7970000;56.6780000;56.7210000;3628
USDRUB;60;20180312;110000;56.7258000;56.7589000;56.4327000;56.5638000;30208
USDRUB;60;20180312;120000;56.5638000;56.6607000;56.4972000;56.6607000;24012
USDRUB;60;20180312;130000;56.6607000;56.8054000;56.5816000;56.7939000;20801
USDRUB;60;20180312;140000;56.7931000;56.8802000;56.7443000;56.8403000;20245
USDRUB;60;20180312;150000;56.8531000;56.9058000;56.7534000;56.8907000;23727
USDRUB;60;20180312;160000;56.8861000;56.9580000;56.8083000;56.8873000;22161
USDRUB;60;20180312;170000;56.9077000;56.9706000;56.7762000;56.9008000;30657
USDRUB;60;20180312;180000;56.9001000;56.9385000;56.7978000;56.8676000;28052
USDRUB;60;20180312;190000;56.8676000;56.9365000;56.8019000;56.9038000;22923
USDRUB;60;20180312;200000;56.9065000;56.9887000;56.8339000;56.9665000;15399
USDRUB;60;20180312;210000;56.9147000;56.9740000;56.7660000;56.8605000;10076
USDRUB;60;20180312;220000;56.8423000;56.8634000;56.7495000;56.8221000;9832
USDRUB;60;20180312;230000;56.8223000;56.8445000;56.7600000;56.8244000;6215
USDRUB;60;20180313;000000;56.8199000;56.9238000;56.7928000;56.9238000;6895
USDRUB;60;20180313;010000;56.9208000;56.9856000;56.8793000;56.9022000;411
USDRUB;60;20180313;020000;56.9295000;56.9407000;56.8454000;56.8454000;258
USDRUB;60;20180313;030000;56.8661000;56.8998000;56.8422000;56.8609000;598
USDRUB;60;20180313;040000;56.8738000;56.9199000;56.8540000;56.8730000;1760
USDRUB;60;20180313;050000;56.8721000;56.8955000;56.8518000;56.8559000;529
USDRUB;60;20180313;060000;56.8716000;56.9015000;56.8531000;56.8611000;447
USDRUB;60;20180313;070000;56.8652000;56.8887000;56.8590000;56.8721000;175
USDRUB;60;20180313;080000;56.8831000;56.9055000;56.8224000;56.8254000;2252
USDRUB;60;20180313;090000;56.8463000;56.8726000;56.8229000;56.8287000;1823
USDRUB;60;20180313;100000;56.8474000;56.8670000;56.7830000;56.8519000;2445
USDRUB;60;20180313;110000;56.8519000;56.9702000;56.7868000;56.9645000;24474
USDRUB;60;20180313;120000;56.9645000;57.0395000;56.8345000;56.9019000;25410
USDRUB;60;20180313;130000;56.8922000;56.9374000;56.7983000;56.9196000;22792
USDRUB;60;20180313;140000;56.9173000;56.9771000;56.8397000;56.9287000;18520
USDRUB;60;20180313;150000;56.9238000;56.9623000;56.8065000;56.8663000;19019
USDRUB;60;20180313;160000;56.8673000;56.8848000;56.6477000;56.7683000;41900
USDRUB;60;20180313;170000;56.7420000;56.8680000;56.5846000;56.6622000;41993
USDRUB;60;20180313;180000;56.7114000;56.8903000;56.6372000;56.8638000;39456
USDRUB;60;20180313;190000;56.8638000;56.9104000;56.7219000;56.7698000;26772
USDRUB;60;20180313;200000;56.7399000;56.9638000;56.7392000;56.9313000;20423
USDRUB;60;20180313;210000;56.9313000;56.9919000;56.8495000;56.9719000;13139
USDRUB;60;20180313;220000;56.9740000;57.0368000;56.9095000;57.0181000;11084
USDRUB;60;20180313;230000;57.0163000;57.1290000;56.9683000;57.0445000;10662
USDRUB;60;20180314;000000;57.0605000;57.0895000;56.9720000;57.0488000;5835
USDRUB;60;20180314;010000;57.0532000;57.1170000;56.9919000;57.0351000;138
USDRUB;60;20180314;020000;57.1033000;57.1289000;57.0076000;57.0300000;408
USDRUB;60;20180314;030000;57.0580000;57.1057000;56.9138000;57.0980000;3847
USDRUB;60;20180314;040000;57.0821000;57.1043000;56.9514000;57.0443000;7082
USDRUB;60;20180314;050000;57.0450000;57.0729000;56.7470000;56.9232000;691
USDRUB;60;20180314;060000;56.9698000;56.9698000;56.8820000;56.8959000;654
USDRUB;60;20180314;070000;56.9218000;57.0227000;56.8870000;57.0113000;972
USDRUB;60;20180314;080000;57.0127000;57.0249000;56.9420000;56.9829000;1608
USDRUB;60;20180314;090000;56.9819000;57.0288000;56.9295000;56.9906000;1817
USDRUB;60;20180314;100000;57.0106000;57.0739000;56.9483000;57.0290000;4103
USDRUB;60;20180314;110000;57.0290000;57.0544000;56.8210000;56.8918000;25741
USDRUB;60;20180314;120000;56.8860000;56.9032000;56.7435000;56.8191000;32707
USDRUB;60;20180314;130000;56.8191000;56.9098000;56.7532000;56.8679000;22457
USDRUB;60;20180314;140000;56.8870000;56.8944000;56.8044000;56.8513000;16083
USDRUB;60;20180314;150000;56.8692000;56.8917000;56.7612000;56.8453000;18695
USDRUB;60;20180314;160000;56.8394000;56.9894000;56.7136000;56.9372000;33716
USDRUB;60;20180314;170000;56.9657000;57.1981000;56.9011000;57.0804000;39524
USDRUB;60;20180314;180000;57.1297000;57.1803000;56.9762000;57.0381000;41451
USDRUB;60;20180314;190000;57.0512000;57.3099000;56.9903000;57.2573000;30891
USDRUB;60;20180314;200000;57.2551000;57.2559000;57.0978000;57.1609000;21681
USDRUB;60;20180314;210000;57.1633000;57.2234000;57.0919000;57.1487000;11016
USDRUB;60;20180314;220000;57.1490000;57.2085000;57.0926000;57.1625000;8503
USDRUB;60;20180314;230000;57.1670000;57.1999000;57.1267000;57.1308000;8214
USDRUB;60;20180315;000000;57.1506000;57.1620000;57.0690000;57.1390000;4249
USDRUB;60;20180315;010000;57.1420000;57.1631000;57.0272000;57.0514000;658
USDRUB;60;20180315;020000;57.0626000;57.0703000;56.9749000;56.9923000;240
USDRUB;60;20180315;030000;57.0483000;57.1221000;56.9784000;57.0646000;387
USDRUB;60;20180315;040000;57.0796000;57.2020000;57.0667000;57.1636000;774
USDRUB;60;20180315;050000;57.1875000;57.1988000;57.0875000;57.1179000;1906
USDRUB;60;20180315;060000;57.1301000;57.1450000;57.0519000;57.1114000;4702
USDRUB;60;20180315;070000;57.1325000;57.1334000;57.0491000;57.0665000;2538
USDRUB;60;20180315;080000;57.0665000;57.1702000;57.0140000;57.0495000;2699
USDRUB;60;20180315;090000;57.0536000;57.1727000;57.0196000;57.0337000;2637
USDRUB;60;20180315;100000;57.0502000;57.1799000;56.9969000;57.0984000;3808
USDRUB;60;20180315;110000;57.0845000;57.1138000;56.8875000;56.9227000;26669
USDRUB;60;20180315;120000;56.9631000;57.0550000;56.8983000;56.9798000;22226
USDRUB;60;20180315;130000;56.9793000;57.0331000;56.8785000;56.9766000;20255
USDRUB;60;20180315;140000;56.9766000;57.1671000;56.9141000;57.1408000;24125
USDRUB;60;20180315;150000;57.0920000;57.1433000;57.0136000;57.1333000;19741
USDRUB;60;20180315;160000;57.1333000;57.3126000;56.9903000;57.2307000;34247
USDRUB;60;20180315;170000;57.2548000;57.3736000;57.1715000;57.2839000;34684
USDRUB;60;20180315;180000;57.2345000;57.4637000;57.1908000;57.2644000;42902
USDRUB;60;20180315;190000;57.3090000;57.4343000;57.2226000;57.3914000;26397
USDRUB;60;20180315;200000;57.3786000;57.4991000;57.3138000;57.4763000;17030
USDRUB;60;20180315;210000;57.4600000;57.4938000;57.4013000;57.4929000;8916
USDRUB;60;20180315;220000;57.4963000;57.5160000;57.3977000;57.4893000;9501
USDRUB;60;20180315;230000;57.4767000;57.5280000;57.4139000;57.4665000;6302
USDRUB;60;20180316;000000;57.4662000;57.4813000;57.3900000;57.4306000;3610
USDRUB;60;20180316;010000;57.4075000;57.4518000;57.3900000;57.3968000;353
USDRUB;60;20180316;020000;57.4351000;57.4462000;57.3888000;57.4105000;440
USDRUB;60;20180316;030000;57.4405000;57.4536000;57.3905000;57.4332000;718
USDRUB;60;20180316;040000;57.4380000;57.5003000;57.4243000;57.4800000;1335
USDRUB;60;20180316;050000;57.4690000;57.4996000;57.4300000;57.4516000;639
USDRUB;60;20180316;060000;57.4561000;57.4801000;57.4263000;57.4673000;766
USDRUB;60;20180316;070000;57.4685000;57.4949000;57.4225000;57.4690000;602
USDRUB;60;20180316;080000;57.4820000;57.4870000;57.3863000;57.4336000;1895
USDRUB;60;20180316;090000;57.4368000;57.4800000;57.4050000;57.4600000;2035
USDRUB;60;20180316;100000;57.4612000;57.5545000;57.4025000;57.4825000;4730
USDRUB;60;20180316;110000;57.4825000;57.5340000;57.3266000;57.4705000;28490
USDRUB;60;20180316;120000;57.4276000;57.6183000;57.4165000;57.4806000;30350
USDRUB;60;20180316;130000;57.5235000;57.5620000;57.3909000;57.5237000;20807
USDRUB;60;20180316;140000;57.4757000;57.5931000;57.4391000;57.5819000;19597
USDRUB;60;20180316;150000;57.5822000;57.6044000;57.5051000;57.6023000;16293
USDRUB;60;20180316;160000;57.5980000;57.6023000;57.4218000;57.5801000;22449
USDRUB;60;20180316;170000;57.5738000;57.6860000;57.5273000;57.6385000;22857
USDRUB;60;20180316;180000;57.6552000;57.8150000;57.5976000;57.6902000;16874
USDRUB;60;20180316;190000;57.6886000;57.7994000;57.5540000;57.6479000;11856
USDRUB;60;20180316;200000;57.5955000;57.6487000;57.4543000;57.5288000;9464
USDRUB;60;20180316;210000;57.5294000;57.6179000;57.4958000;57.5288000;7538
USDRUB;60;20180316;220000;57.5242000;57.5599000;57.4536000;57.5338000;8881
USDRUB;60;20180316;230000;57.5301000;57.5395000;57.4391000;57.5143000;4673
USDRUB;60;20180317;000000;57.5147000;57.5349000;57.4644000;57.4925000;5714
USDRUB;60;20180317;010000;57.5123000;57.5250000;57.4709000;57.5227000;20
USDRUB;60;20180317;020000;57.5227000;57.5227000;57.5227000;57.5227000;10
USDRUB;60;20180318;200000;57.5250000;57.5250000;57.5250000;57.5250000;12
USDRUB;60;20180318;210000;57.5250000;57.5250000;57.5250000;57.5250000;12
USDRUB;60;20180318;220000;57.5250000;57.5282000;57.4667000;57.5207000;20
USDRUB;60;20180318;230000;57.5207000;57.5207000;57.4970000;57.5113000;12
USDRUB;60;20180319;000000;57.5113000;57.5113000;57.3968000;57.3982000;16
USDRUB;60;20180319;010000;57.3999000;57.7527000;57.3990000;57.4785000;20436
USDRUB;60;20180319;020000;57.4872000;57.5120000;57.4597000;57.4741000;513
USDRUB;60;20180319;030000;57.4874000;57.4942000;57.4564000;57.4723000;832
USDRUB;60;20180319;040000;57.4902000;57.4963000;57.4590000;57.4782000;916
USDRUB;60;20180319;050000;57.4872000;57.4929000;57.4590000;57.4680000;1530
USDRUB;60;20180319;060000;57.4885000;57.4916000;57.4605000;57.4640000;922
USDRUB;60;20180319;070000;57.4854000;57.4880000;57.3772000;57.4148000;2664
USDRUB;60;20180319;080000;57.4148000;57.4800000;57.3943000;57.4518000;2244
USDRUB;60;20180319;090000;57.4609000;57.5165000;57.4221000;57.4318000;3392
USDRUB;60;20180319;100000;57.4320000;57.7170000;57.4030000;57.5440000;4001
USDRUB;60;20180319;110000;57.5440000;57.6070000;57.4103000;57.5234000;24373
USDRUB;60;20180319;120000;57.5237000;57.6601000;57.4683000;57.5296000;25858
USDRUB;60;20180319;130000;57.5511000;57.6722000;57.4877000;57.6040000;25025
USDRUB;60;20180319;140000;57.6025000;57.7061000;57.5697000;57.7055000;21567
USDRUB;60;20180319;150000;57.7055000;58.0144000;57.6247000;57.9213000;30727
USDRUB;60;20180319;160000;57.9205000;57.9724000;57.7956000;57.9003000;33244
USDRUB;60;20180319;170000;57.9003000;58.0370000;57.8081000;57.9163000;28971
USDRUB;60;20180319;180000;57.9154000;57.9613000;57.7431000;57.9049000;28481
USDRUB;60;20180319;190000;57.9049000;57.9563000;57.7957000;57.8803000;20334
USDRUB;60;20180319;200000;57.8808000;57.9423000;57.7958000;57.9163000;12441
USDRUB;60;20180319;210000;57.9338000;57.9798000;57.7833000;57.8200000;5737
USDRUB;60;20180319;220000;57.8037000;57.9489000;57.7720000;57.8876000;6842
USDRUB;60;20180319;230000;57.8876000;57.9338000;57.8148000;57.8234000;5686
USDRUB;60;20180320;000000;57.8354000;57.8578000;57.6758000;57.7245000;4211
USDRUB;60;20180320;010000;57.8081000;57.8081000;57.7047000;57.7188000;2844
USDRUB;60;20180320;020000;57.7355000;57.7843000;57.6753000;57.7220000;17768
USDRUB;60;20180320;030000;57.7317000;57.8010000;57.7082000;57.7454000;1428
USDRUB;60;20180320;040000;57.7592000;57.8100000;57.7276000;57.7633000;799
USDRUB;60;20180320;050000;57.7712000;57.8032000;57.7295000;57.7821000;673
USDRUB;60;20180320;060000;57.7973000;57.8083000;57.7095000;57.7704000;1121
USDRUB;60;20180320;070000;57.7662000;57.7885000;57.6695000;57.7406000;1262
USDRUB;60;20180320;080000;57.7577000;57.7801000;57.6995000;57.7402000;654
USDRUB;60;20180320;090000;57.7524000;57.7609000;57.6345000;57.6611000;1590
USDRUB;60;20180320;100000;57.6636000;57.7315000;57.6095000;57.6720000;2296
USDRUB;60;20180320;110000;57.6720000;57.7963000;57.5794000;57.6863000;27413
USDRUB;60;20180320;120000;57.6863000;57.8078000;57.6525000;57.6780000;25929
USDRUB;60;20180320;130000;57.7258000;57.8776000;57.6764000;57.8516000;25481
USDRUB;60;20180320;140000;57.8704000;57.8937000;57.7678000;57.8180000;19988
USDRUB;60;20180320;150000;57.7988000;57.8416000;57.6888000;57.7412000;21216
USDRUB;60;20180320;160000;57.7440000;57.7784000;57.6451000;57.6651000;25746
USDRUB;60;20180320;170000;57.7134000;57.7642000;57.6364000;57.7631000;28774
USDRUB;60;20180320;180000;57.7620000;57.8061000;57.6007000;57.6067000;30432
USDRUB;60;20180320;190000;57.6071000;57.6648000;57.3647000;57.4442000;30613
USDRUB;60;20180320;200000;57.4527000;57.5987000;57.3782000;57.5798000;19194
USDRUB;60;20180320;210000;57.5303000;57.5971000;57.4848000;57.5630000;9485
USDRUB;60;20180320;220000;57.5517000;57.5992000;57.4656000;57.5489000;8393
USDRUB;60;20180320;230000;57.5444000;57.5813000;57.4876000;57.5406000;5581
USDRUB;60;20180321;000000;57.5411000;57.6080000;57.4640000;57.5824000;5617
USDRUB;60;20180321;010000;57.5558000;57.6950000;57.5028000;57.5214000;193
USDRUB;60;20180321;020000;57.5427000;57.6960000;57.5178000;57.5309000;458
USDRUB;60;20180321;030000;57.5426000;57.5568000;57.4890000;57.5168000;1092
USDRUB;60;20180321;040000;57.5168000;57.6710000;57.5051000;57.5353000;1296
USDRUB;60;20180321;050000;57.5548000;57.5901000;57.5063000;57.5177000;858
USDRUB;60;20180321;060000;57.5319000;57.5751000;57.4717000;57.5086000;540
USDRUB;60;20180321;070000;57.5496000;57.5496000;57.4976000;57.5134000;434
USDRUB;60;20180321;080000;57.5105000;57.5475000;57.4492000;57.4725000;6669
USDRUB;60;20180321;090000;57.4750000;57.5134000;57.4524000;57.4977000;1347
USDRUB;60;20180321;100000;57.5034000;57.5560000;57.4411000;57.5301000;1814
USDRUB;60;20180321;110000;57.5377000;57.5628000;57.3727000;57.4681000;23109
USDRUB;60;20180321;120000;57.4667000;57.5287000;57.4060000;57.5071000;23085
USDRUB;60;20180321;130000;57.5071000;57.6080000;57.4400000;57.5925000;20876
USDRUB;60;20180321;140000;57.5955000;57.6009000;57.4271000;57.5079000;22066
USDRUB;60;20180321;150000;57.5036000;57.5451000;57.4492000;57.5362000;20729
USDRUB;60;20180321;160000;57.5348000;57.5409000;57.4145000;57.4764000;21029
USDRUB;60;20180321;170000;57.4774000;57.4938000;57.3056000;57.3951000;30335
USDRUB;60;20180321;180000;57.3788000;57.4311000;57.2606000;57.3033000;32934
USDRUB;60;20180321;190000;57.3498000;57.4170000;57.1782000;57.3029000;25039
USDRUB;60;20180321;200000;57.3002000;57.3491000;57.1835000;57.2776000;14393
USDRUB;60;20180321;210000;57.2954000;57.3618000;57.1998000;57.2597000;12104
USDRUB;60;20180321;220000;57.2596000;57.3062000;56.9223000;56.9754000;36852
USDRUB;60;20180321;230000;56.9743000;56.9783000;56.7956000;56.8714000;16847
USDRUB;60;20180322;000000;56.8732000;56.9096000;56.7910000;56.8664000;6843
USDRUB;60;20180322;010000;56.8816000;56.8881000;56.7909000;56.8242000;3268
USDRUB;60;20180322;020000;56.8404000;57.0310000;56.7895000;56.8400000;3609
USDRUB;60;20180322;030000;56.8320000;56.8850000;56.8119000;56.8750000;1268
USDRUB;60;20180322;040000;56.8820000;56.9215000;56.8435000;56.9148000;3528
USDRUB;60;20180322;050000;56.9148000;56.9215000;56.8310000;56.8832000;1854
USDRUB;60;20180322;060000;56.8994000;56.8994000;56.8729000;56.8821000;358
USDRUB;60;20180322;070000;56.8803000;56.9065000;56.8485000;56.8971000;1236
USDRUB;60;20180322;080000;56.8997000;56.9151000;56.8842000;56.9026000;2175
USDRUB;60;20180322;090000;56.9002000;56.9537000;56.8855000;56.9395000;2100
USDRUB;60;20180322;100000;56.9426000;56.9649000;56.8764000;56.9290000;1773
USDRUB;60;20180322;110000;56.9290000;57.0307000;56.6836000;56.7385000;30758
USDRUB;60;20180322;120000;56.7378000;56.8757000;56.7123000;56.8331000;17385
USDRUB;60;20180322;130000;56.8194000;56.9884000;56.7782000;56.9232000;29141
USDRUB;60;20180322;140000;56.9206000;56.9438000;56.8104000;56.9109000;23157
USDRUB;60;20180322;150000;56.9156000;57.0270000;56.8269000;56.9988000;22342
USDRUB;60;20180322;160000;56.9987000;57.1378000;56.9307000;57.1156000;34786
USDRUB;60;20180322;170000;57.0987000;57.2048000;56.9897000;57.1074000;39166
USDRUB;60;20180322;180000;57.1092000;57.2110000;56.9390000;57.1039000;36534
USDRUB;60;20180322;190000;57.1545000;57.2469000;57.0614000;57.2211000;26751
USDRUB;60;20180322;200000;57.2183000;57.2795000;57.0234000;57.1232000;24996
USDRUB;60;20180322;210000;57.1261000;57.1570000;57.0004000;57.0838000;15773
USDRUB;60;20180322;220000;57.0859000;57.1515000;57.0193000;57.1513000;13323
USDRUB;60;20180322;230000;57.1520000;57.2375000;57.0618000;57.2338000;13030
USDRUB;60;20180323;000000;57.2355000;57.2660000;57.1568000;57.2480000;5817
USDRUB;60;20180323;010000;57.2292000;57.3285000;57.0980000;57.1500000;4077
USDRUB;60;20180323;020000;57.1525000;57.3217000;57.1060000;57.2938000;9422
USDRUB;60;20180323;030000;57.2919000;57.3925000;57.2517000;57.3696000;2770
USDRUB;60;20180323;040000;57.3838000;57.3838000;57.2780000;57.3020000;754
USDRUB;60;20180323;050000;57.3267000;57.3267000;57.2343000;57.2531000;4547
USDRUB;60;20180323;060000;57.2643000;57.2770000;57.0671000;57.0989000;2457
USDRUB;60;20180323;070000;57.2090000;57.2770000;57.0480000;57.2462000;1179
USDRUB;60;20180323;080000;57.2577000;57.2581000;57.0230000;57.1679000;554
USDRUB;60;20180323;090000;57.1708000;57.3370000;57.1543000;57.2190000;1358
USDRUB;60;20180323;100000;57.2323000;57.3432000;57.2043000;57.2360000;1159
USDRUB;60;20180323;110000;57.2379000;57.2546000;56.9790000;57.1189000;34458
USDRUB;60;20180323;120000;57.1289000;57.1550000;56.9757000;57.1263000;27672
USDRUB;60;20180323;130000;57.0789000;57.2284000;57.0698000;57.2240000;25035
USDRUB;60;20180323;140000;57.2240000;57.2444000;57.1008000;57.1766000;24209
USDRUB;60;20180323;150000;57.1915000;57.3404000;57.0813000;57.2452000;24661
USDRUB;60;20180323;160000;57.2669000;57.2739000;57.0296000;57.1583000;30727
USDRUB;60;20180323;170000;57.1583000;57.2338000;57.0485000;57.1343000;37601
USDRUB;60;20180323;180000;57.1553000;57.2223000;57.0025000;57.0706000;40912
USDRUB;60;20180323;190000;57.0873000;57.1442000;56.9369000;57.1289000;30080
USDRUB;60;20180323;200000;57.0796000;57.2197000;57.0451000;57.1988000;19472
USDRUB;60;20180323;210000;57.2043000;57.2538000;57.0804000;57.1220000;11983
USDRUB;60;20180323;220000;57.1193000;57.1893000;57.0509000;57.1692000;11999
USDRUB;60;20180323;230000;57.1851000;57.2950000;57.1534000;57.2893000;12509
USDRUB;60;20180324;000000;57.2905000;57.2980000;57.2009000;57.2110000;11962
USDRUB;60;20180324;010000;57.2262000;57.2723000;57.2262000;57.2430000;20
USDRUB;60;20180324;020000;57.2430000;57.2430000;57.2295000;57.2295000;10
USDRUB;60;20180325;200000;57.2430000;57.2430000;57.2430000;57.2430000;12
USDRUB;60;20180325;210000;57.2430000;57.2430000;57.2430000;57.2430000;12
USDRUB;60;20180325;220000;57.2430000;57.2626000;57.1782000;57.2156000;19
USDRUB;60;20180325;230000;57.2156000;57.2156000;57.2156000;57.2156000;12
USDRUB;60;20180326;000000;57.2156000;57.2945000;57.1430000;57.2920000;28
USDRUB;60;20180326;010000;57.2239000;57.2347000;57.0165000;57.1892000;65
USDRUB;60;20180326;020000;57.1568000;57.2486000;57.1344000;57.2179000;85
USDRUB;60;20180326;030000;57.2496000;57.2496000;57.1134000;57.1796000;156
USDRUB;60;20180326;040000;57.1720000;57.1838000;57.0477000;57.0518000;150
USDRUB;60;20180326;050000;57.0738000;57.0922000;57.0210000;57.0691000;379
USDRUB;60;20180326;060000;57.0826000;57.1130000;57.0268000;57.0656000;1605
USDRUB;60;20180326;070000;57.0655000;57.0784000;57.0290000;57.0473000;359
USDRUB;60;20180326;080000;57.0616000;57.0811000;57.0290000;57.0535000;1060
USDRUB;60;20180326;090000;57.0658000;57.1015000;57.0193000;57.0370000;1885
USDRUB;60;20180326;100000;57.0319000;57.0870000;56.8725000;56.9908000;4468
